epoch,batch,global_step,lr,window_samples,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,detector_baseline,detector_score,detector_threshold,detector_pgd10_acc,detector_seconds,observer_pgd10_acc,observer_pgd10_seconds,intervention_triggered
1,20,20,0.0010795454545454546,2560,3.2239097595214843,0.0,-0.011791129293851555,0.4911974683403969,0.464453125,0.866503381729126,0.9149727076292038,0.03137257695198059,0.2435536190867424,0.8839939177036286,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,40,40,0.002215909090909091,2560,2.976221466064453,0.0,-0.015171117009595036,0.4912616848945618,0.464453125,0.7024215281009674,0.9158963680267334,0.03137257695198059,0.23607349917292594,0.8813316226005554,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,60,60,0.0033522727272727276,2560,2.683571434020996,0.002734375,-0.01484802970662713,0.49184342473745346,0.413671875,0.48635707050561905,0.9159507989883423,0.03137257695198059,0.22983636260032653,0.8791184186935425,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,80,80,0.004488636363636363,2560,2.479979991912842,0.034765625,-0.009323627245612443,0.4941450834274292,0.30546875,0.34671946465969083,0.9146738857030868,0.03137257695198059,0.22198672071099282,0.8761464685201645,-0.01484802970662713,-0.005524402461014688,0.16632988750934596,nan,0.0,nan,0.0,0
1,100,100,0.005625,2560,2.340726852416992,0.073046875,-0.0014678093721158803,0.4958829328417778,0.261328125,0.2698787197470665,0.9155975550413131,0.03137257695198059,0.22234929352998734,0.8763844102621079,-0.013319579500239343,-0.011851770128123463,0.16632988750934596,nan,0.0,0.0,0.3799919000011869,0
1,120,120,0.006761363636363636,2560,2.2673392295837402,0.118359375,0.015436897083418444,0.49985353499650953,0.23515625,0.23487836122512817,0.915669646859169,0.03137257695198059,0.21330929473042487,0.8725553512573242,-0.011791129293851555,-0.02722802637727,0.16632988750934596,nan,0.0,nan,0.0,0
1,140,140,0.007897727272727272,2560,2.25077862739563,0.117578125,0.03203271832317114,0.5031065866351128,0.213671875,0.20191266387701035,0.9153568536043167,0.03137257695198059,0.2118506483733654,0.8719290405511856,-0.009323627245612443,-0.04135634556878358,0.16632988750934596,nan,0.0,nan,0.0,0
1,160,160,0.009034090909090908,2560,2.198664116859436,0.133984375,0.06411949209868908,0.5108262568712234,0.244921875,0.2004064552485943,0.9155221521854401,0.03137257695198059,0.2079542398452759,0.8703427374362945,-0.0014678093721158803,-0.06558730147080497,0.16632988750934596,nan,0.0,nan,0.0,0
1,180,180,0.010170454545454547,2560,2.1817705631256104,0.15859375,0.1050114780664444,0.5196305721998214,0.242578125,0.19092176407575606,0.9153523921966553,0.03137257695198059,0.20250577852129936,0.8681603252887726,0.015436897083418444,-0.08957458098302595,0.16632988750934596,nan,0.0,nan,0.0,0
1,200,200,0.011306818181818182,2560,2.214978337287903,0.1609375,0.17139871455729008,0.5350623011589051,0.204296875,0.1960061937570572,0.9161411494016647,0.03137257695198059,0.19877174273133277,0.8660026043653488,0.03203271832317114,-0.13936599623411894,0.16632988750934596,nan,0.0,0.078125,0.3696870999992825,0
1,220,220,0.012443181818181819,2560,2.180611228942871,0.174609375,0.1882071949541569,0.5384185969829559,0.181640625,0.16814566329121589,0.9143256068229675,0.03137257695198059,0.19448558539152144,0.8648573279380798,0.06411949209868908,-0.1240877028554678,0.16632988750934596,nan,0.0,nan,0.0,0
