epoch,batch,global_step,lr,window_samples,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,detector_baseline,detector_score,detector_threshold,detector_pgd10_acc,detector_seconds,observer_pgd10_acc,observer_pgd10_seconds,intervention_triggered
1,20,20,0.0007196969696969698,2560,2.7672714233398437,0.0,0.003077847562963143,0.49601059705018996,0.46640625,0.4564810425043106,0.5943051844835281,0.0627451241016388,0.2517041876912117,0.8864178270101547,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,40,40,0.0014772727272727272,2560,2.628937911987305,0.0,0.004548935021739453,0.49670360386371615,0.48515625,0.39812484532594683,0.5935341089963913,0.0627451241016388,0.2473364993929863,0.8849175691604614,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,60,60,0.002234848484848485,2560,2.46645450592041,0.023046875,0.01691817697137594,0.5007352411746979,0.35234375,0.33987554013729093,0.5938073724508286,0.0627451241016388,0.23665525317192077,0.8811767250299454,nan,nan,0.16632988750934596,nan,0.0,nan,0.0,0
1,80,80,0.0029924242424242426,2560,2.3686171531677247,0.063671875,0.06552221290767193,0.5114901453256607,0.290234375,0.2938913621008396,0.5946782618761063,0.0627451241016388,0.22327175214886666,0.8760055184364319,0.004548935021739453,-0.06097327788593248,0.16632988750934596,nan,0.0,nan,0.0,0
1,100,100,0.00375,2560,2.3100865364074705,0.094140625,0.20561730861663818,0.5431038111448288,0.317578125,0.24295011758804322,0.5949961543083191,0.0627451241016388,0.2047053948044777,0.8665682286024093,0.010733555996557696,-0.19488375262008048,0.16632988750934596,nan,0.0,0.0078125,0.37752749997889623,0
1,120,120,0.004507575757575758,2560,2.265020561218262,0.1203125,0.3672708600759506,0.5837403804063797,0.294140625,0.1859198532998562,0.5968569606542588,0.0627451241016388,0.18159499615430832,0.8526901960372925,0.01691817697137594,-0.3503526831045747,0.16632988750934596,nan,0.0,nan,0.0,0
1,140,140,0.005265151515151515,2560,2.2463376998901365,0.151953125,0.517230087518692,0.6253962367773056,0.23515625,0.17188327237963677,0.5953917384147644,0.0627451241016388,0.15265629813075066,0.8335649162530899,0.06552221290767193,-0.45170787461102013,0.16632988750934596,nan,0.0,nan,0.0,0
1,160,160,0.006022727272727273,2560,2.23558931350708,0.1234375,0.5820311516523361,0.6453855097293854,0.315234375,0.1529196348041296,0.5971532434225082,0.0627451241016388,0.13005285635590552,0.8158540755510331,0.20561730861663818,-0.3764138430356979,0.16632988750934596,nan,0.0,nan,0.0,0
1,180,180,0.0067803030303030315,2560,2.234167766571045,0.146875,0.6626322209835053,0.6711341977119446,0.232421875,0.16332010328769683,0.5977835595607758,0.0627451241016388,0.10943472683429718,0.7941948920488358,0.3672708600759506,-0.29536136090755466,0.16632988750934596,nan,0.0,nan,0.0,0
1,200,200,0.007537878787878788,2560,2.2186582565307615,0.171484375,0.6824748575687408,0.6821393519639969,0.240625,0.16040013805031778,0.5990066707134247,0.0627451241016388,0.09962506480515003,0.7826533079147339,0.517230087518692,-0.16524477005004878,0.16632988750934596,nan,0.0,0.1015625,0.37263850000454113,0
1,220,220,0.008295454545454547,2560,2.226276969909668,0.152734375,0.6982141554355621,0.6915729761123657,0.26796875,0.1690455436706543,0.5986975491046905,0.0627451241016388,0.09191673919558525,0.7731101214885712,0.5820311516523361,-0.11618300378322599,0.16632988750934596,nan,0.0,nan,0.0,0
1,240,240,0.009053030303030304,2560,2.181805896759033,0.18203125,0.7209854155778885,0.6931466579437255,0.247265625,0.1693765364587307,0.5988361537456512,0.0627451241016388,0.08110192865133285,0.7563510864973069,0.6626322209835053,-0.05835319459438326,0.16632988750934596,nan,0.0,nan,0.0,0
1,260,260,0.009810606060606061,2560,2.196033000946045,0.158203125,0.7301677733659744,0.7019214779138565,0.3046875,0.18666078597307206,0.6009108424186707,0.0627451241016388,0.07592495419085026,0.7465315073728561,0.6824748575687408,-0.04769291579723356,0.16632988750934596,nan,0.0,nan,0.0,0
1,280,280,0.010568181818181819,2560,2.193248176574707,0.16640625,0.7509172111749649,0.7152716457843781,0.262890625,0.17944569289684295,0.6013140559196473,0.0627451241016388,0.06997692901641131,0.7373423725366592,0.6982141554355621,-0.052703055739402815,0.16632988750934596,nan,0.0,nan,0.0,0
1,300,300,0.011325757575757576,2560,2.1850678443908693,0.184765625,0.7425722032785416,0.7151053309440613,0.2515625,0.19583409279584885,0.6027012050151825,0.0627451241016388,0.06965692546218634,0.733148381114006,0.7209854155778885,-0.021586787700653032,0.16632988750934596,nan,0.0,0.1171875,0.37408310000319034,0
1,320,320,0.012083333333333335,2560,2.1855465888977053,0.18515625,0.748977568745613,0.7120318353176117,0.216796875,0.1882440559566021,0.6039271235466004,0.0627451241016388,0.0635581661015749,0.7218715697526932,0.7301677733659744,-0.018809795379638672,0.16632988750934596,nan,0.0,nan,0.0,0
1,340,340,0.012840909090909092,2560,2.1787460803985597,0.174609375,0.7728930979967117,0.730060088634491,0.271484375,0.19624022394418716,0.6041176110506058,0.0627451241016388,0.06086449772119522,0.7188643217086792,0.7425722032785416,-0.03032089471817012,0.16632988750934596,nan,0.0,nan,0.0,0
1,352,352,0.013295454545454548,1480,2.1763831873197814,0.18716216208161535,0.7612146158476134,0.7330073865684303,0.22432432432432434,0.19844645406748798,0.6008822189795004,0.0627451241016388,0.0592476095098096,0.7180426494495289,0.748977568745613,-0.012237047102000354,0.16632988750934596,nan,0.0,nan,0.0,0
2,20,372,0.014053030303030303,2560,2.169431209564209,0.185546875,0.7871999651193619,0.7437908351421356,0.281640625,0.2076568827033043,0.6041282802820206,0.0627451241016388,0.0597488658502698,0.7161491602659226,0.7509172111749649,-0.03628275394439695,0.16632988750934596,nan,0.0,nan,0.0,0
2,40,392,0.01481060606060606,2560,2.178777503967285,0.1734375,0.7861813694238663,0.7524645656347275,0.26015625,0.21130038499832154,0.6008564203977584,0.0627451241016388,0.06143267583101988,0.7186945796012878,0.7612146158476134,-0.024966753576252887,0.16632988750934596,nan,0.0,0.1484375,0.3841822999820579,0
2,60,412,0.015568181818181818,2560,2.158083772659302,0.18203125,0.7929007083177566,0.7458896845579147,0.2609375,0.20706631764769554,0.6022533625364304,0.0627451241016388,0.05707673002034426,0.7095978945493698,0.7728930979967117,-0.020007610321044922,0.16632988750934596,nan,0.0,nan,0.0,0
2,80,432,0.016325757575757577,2560,2.1620352506637572,0.191796875,0.8025646507740021,0.7607157617807389,0.262890625,0.22760555669665336,0.6026274561882019,0.0627451241016388,0.05561972688883543,0.7066101461648941,0.7861813694238663,-0.01638328135013578,0.16632988750934596,nan,0.0,nan,0.0,0
2,100,452,0.017083333333333336,2560,2.153224468231201,0.189453125,0.7887731164693832,0.7486084192991257,0.24375,0.21726784482598305,0.6031585901975631,0.0627451241016388,0.055573954433202746,0.7042469918727875,0.7871999651193619,-0.00157315135002134,0.16632988750934596,nan,0.0,nan,0.0,0
2,120,472,0.01784090909090909,2560,2.159082317352295,0.187890625,0.7886712789535523,0.75616495013237,0.267578125,0.2228238970041275,0.6025947779417038,0.0627451241016388,0.054416953772306445,0.7037303805351257,0.7887731164693832,0.00010183751583092704,0.16632988750934596,nan,0.0,nan,0.0,0
2,140,492,0.018598484848484847,2560,2.1496367931365965,0.18671875,0.7864853858947753,0.7495525538921356,0.272265625,0.22850528210401536,0.6040388971567154,0.0627451241016388,0.05255405437201262,0.6988906741142273,0.7887731164693832,0.002287730574607849,0.16632988750934596,nan,0.0,0.1328125,0.3708572999748867,0
2,160,512,0.01935606060606061,2560,2.1655439853668215,0.19921875,0.7957760989665985,0.7581282496452332,0.225390625,0.2128109246492386,0.6077958643436432,0.0627451241016388,0.0529736764729023,0.7027789652347565,0.7887731164693832,-0.007002982497215315,0.16632988750934596,nan,0.0,nan,0.0,0
2,180,532,0.020113636363636365,2560,2.159331941604614,0.179296875,0.7952166944742203,0.7660900294780731,0.254296875,0.23532753959298133,0.6014721095561981,0.0627451241016388,0.05113976430147886,0.6998949438333512,0.7887731164693832,-0.0064435780048370805,0.16632988750934596,nan,0.0,nan,0.0,0
2,200,552,0.020871212121212124,2560,2.1349830627441406,0.18515625,0.8088265657424927,0.7636617243289947,0.2890625,0.22828172594308854,0.6058784693479538,0.0627451241016388,0.049075795151293275,0.6923941016197205,0.7887731164693832,-0.02005344927310948,0.16632988750934596,nan,0.0,nan,0.0,0
2,220,572,0.02162878787878788,2560,2.161946678161621,0.18125,0.8051550298929214,0.7608705073595047,0.26484375,0.2312815561890602,0.5991286128759384,0.0627451241016388,0.049174608662724495,0.6919171780347824,0.7952166944742203,-0.00993833541870115,0.16632988750934596,nan,0.0,nan,0.0,0
